id,name,firstname,lastname,age,nationality,height,weight,injured,photo,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,birth_date,birth_place,birth_country
31608,V. Mogoș,Vasile,Mogoș,32,Romania,186 cm,84 kg,False,https://media.api-sports.io/football/players/31608.png,774,Romania,https://media.api-sports.io/football/teams/774.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,1.0,1.0,38.0,,Defender,6.300000,False,0.0,1.0,3.0,,,0.0,0.0,0.0,,3.0,,3.0,,,,3.0,2.0,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,1992-10-31,Vaslui,Romania
36983,V. Drkušić,Vanja,Drkušić,25,Slovenia,188 cm,80 kg,False,https://media.api-sports.io/football/players/36983.png,1091,Slovenia,https://media.api-sports.io/football/teams/1091.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,4.0,4.0,390.0,,Defender,6.975000,False,0.0,0.0,0.0,,,0.0,0.0,0.0,,108.0,1.0,20.0,12.0,2.0,1.0,34.0,20.0,1.0,1.0,,1.0,7.0,1.0,0.0,0.0,,,0.0,0.0,,1999-10-30,Novo mesto,Slovenia
43048,N. Bancu,Nicușor Silviu,Bancu,32,Romania,178 cm,65 kg,False,https://media.api-sports.io/football/players/43048.png,774,Romania,https://media.api-sports.io/football/teams/774.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,3.0,270.0,,Defender,6.833333,False,0.0,0.0,0.0,,,0.0,0.0,0.0,,104.0,2.0,26.0,2.0,2.0,,13.0,7.0,2.0,2.0,,2.0,4.0,2.0,0.0,0.0,,,0.0,0.0,,1992-09-18,Crâmpoia,Romania
43050,A. Cicâldău,Alexandru,Cicâldău,27,Romania,178 cm,74 kg,False,https://media.api-sports.io/football/players/43050.png,774,Romania,https://media.api-sports.io/football/teams/774.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,1.0,0.0,18.0,,Midfielder,6.300000,False,1.0,0.0,4.0,,,0.0,0.0,0.0,,5.0,,2.0,2.0,,,2.0,2.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1997-07-08,Medgidia,Romania
48566,A. Ajeti,Arlind Afrim,Ajeti,31,Albania,184 cm,77 kg,False,https://media.api-sports.io/football/players/48566.png,778,Albania,https://media.api-sports.io/football/teams/778.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,3.0,270.0,,Defender,6.633333,False,0.0,0.0,0.0,,,0.0,0.0,0.0,,111.0,,31.0,1.0,4.0,6.0,18.0,6.0,1.0,1.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,1993-09-25,Basel,Switzerland
51171,G. Kashia,Guram,Kashia,37,Georgia,185 cm,87 kg,False,https://media.api-sports.io/football/players/51171.png,1104,Georgia,https://media.api-sports.io/football/teams/1104.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,4.0,4.0,360.0,,Defender,7.075000,False,0.0,0.0,0.0,,,0.0,0.0,0.0,,114.0,,23.0,7.0,12.0,1.0,25.0,16.0,,,,1.0,2.0,1.0,0.0,0.0,,,0.0,0.0,,1987-07-04,Tbilisi,Georgia
66347,J. Staněk,Jindřich,Staněk,28,Czechia,192 cm,84 kg,False,https://media.api-sports.io/football/players/66347.png,770,Czech Republic,https://media.api-sports.io/football/teams/770.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,3.0,235.0,,Goalkeeper,7.000000,False,0.0,1.0,0.0,,,0.0,4.0,0.0,9.0,67.0,,13.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1996-04-27,Strakonice,Czechia
126892,D. Bîrligea,George Daniel,Bîrligea,24,Romania,184 cm,80 kg,False,https://media.api-sports.io/football/players/126892.png,774,Romania,https://media.api-sports.io/football/teams/774.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2000-04-19,Brăila,Romania
179935,A. Mekvabishvili,Anzor,Mekvabishvili,23,Georgia,174 cm,68 kg,False,https://media.api-sports.io/football/players/179935.png,1104,Georgia,https://media.api-sports.io/football/teams/1104.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,2.0,188.0,,Midfielder,6.966666,False,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,,90.0,,25.0,6.0,1.0,5.0,12.0,7.0,,,,1.0,2.0,2.0,0.0,0.0,,,0.0,0.0,,2001-06-05,Tbilisi,Georgia
290045,A. Zeljković,Adrian,Zeljković,22,Slovenia,192 cm,87 kg,False,https://media.api-sports.io/football/players/290045.png,1091,Slovenia,https://media.api-sports.io/football/teams/1091.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2002-08-19,,Slovenia
340,S. Babić,Srđan,Babić,28,Serbia,195 cm,96 kg,False,https://media.api-sports.io/football/players/340.png,14,Serbia,https://media.api-sports.io/football/teams/14.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1996-04-22,Banja Luka,Bosnia and Herzegovina
2295,O. Giroud,Olivier Jonathan,Giroud,38,France,193 cm,91 kg,False,https://media.api-sports.io/football/players/2295.png,2,France,https://media.api-sports.io/football/teams/2.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,4.0,0.0,55.0,,Attacker,6.625000,False,4.0,0.0,6.0,,,0.0,0.0,0.0,,13.0,2.0,2.0,1.0,,,9.0,6.0,,,,2.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,1986-09-30,Chambéry,France
2385,K. Świderski,Karol Grzegorz,Świderski,27,Poland,184 cm,77 kg,False,https://media.api-sports.io/football/players/2385.png,24,Poland,https://media.api-sports.io/football/teams/24.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,0.0,87.0,,Attacker,6.866666,False,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,,13.0,2.0,3.0,,,,9.0,2.0,2.0,,,2.0,2.0,1.0,0.0,0.0,,,0.0,0.0,,1997-01-23,Rawicz,Poland
3464,J. Asani,Jasir,Asani,29,Albania,175 cm,69 kg,False,https://media.api-sports.io/football/players/3464.png,778,Albania,https://media.api-sports.io/football/teams/778.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,3.0,213.0,,Attacker,6.833333,False,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,,34.0,3.0,9.0,3.0,,4.0,26.0,10.0,7.0,2.0,,5.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,1995-05-19,Skopje,North Macedonia
14333,O. Svatok,Oleksandr,Svatok,30,Ukraine,186 cm,78 kg,False,https://media.api-sports.io/football/players/14333.png,772,Ukraine,https://media.api-sports.io/football/teams/772.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,1.0,1.0,81.0,,Defender,6.900000,False,0.0,1.0,2.0,,,0.0,0.0,0.0,,25.0,,24.0,,1.0,3.0,2.0,,,,,,2.0,0.0,0.0,0.0,,,0.0,0.0,,1994-09-27,Kamianske,Ukraine
14655,M. Daku,Mirlind,Daku,26,Albania,192 cm,84 kg,False,https://media.api-sports.io/football/players/14655.png,778,Albania,https://media.api-sports.io/football/teams/778.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,1.0,0.0,5.0,,Attacker,6.900000,False,1.0,0.0,2.0,,,0.0,0.0,0.0,,5.0,2.0,4.0,1.0,,,3.0,2.0,,,,,1.0,1.0,0.0,0.0,,,0.0,0.0,,1998-01-01,Gjilan,Kosovo
15623,A. Bah,Alexander,Hartmann Bah,27,Denmark,183 cm,76 kg,False,https://media.api-sports.io/football/players/15623.png,21,Denmark,https://media.api-sports.io/football/teams/21.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,4.0,3.0,281.0,,Defender,6.875000,False,1.0,2.0,1.0,1.0,,0.0,0.0,0.0,,139.0,2.0,27.0,4.0,,5.0,25.0,14.0,1.0,1.0,,2.0,3.0,0.0,0.0,0.0,,,0.0,0.0,,1997-12-09,Årslev,Denmark
15698,S. Lobjanidze,Saba,Lobjanidze,30,Georgia,176 cm,72 kg,False,https://media.api-sports.io/football/players/15698.png,1104,Georgia,https://media.api-sports.io/football/teams/1104.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,1.0,0.0,8.0,,Midfielder,6.300000,False,1.0,0.0,4.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1994-12-18,Tbilisi,Georgia
19909,L. Morgan,Lewis,Morgan,28,Scotland,178 cm,75 kg,False,https://media.api-sports.io/football/players/19909.png,1108,Scotland,https://media.api-sports.io/football/teams/1108.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,1.0,0.0,1.0,,Midfielder,6.200000,False,1.0,0.0,3.0,,,0.0,0.0,0.0,,2.0,,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1996-09-30,Paisley,Scotland
28325,M. Blažič,Miha,Blažič,31,Slovenia,185 cm,78 kg,False,https://media.api-sports.io/football/players/28325.png,1091,Slovenia,https://media.api-sports.io/football/teams/1091.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1993-05-08,Koper,Slovenia
28423,D. Gazdag,Dániel,Gazdag,28,Hungary,178 cm,76 kg,False,https://media.api-sports.io/football/players/28423.png,769,Hungary,https://media.api-sports.io/football/teams/769.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,1.0,0.0,3.0,,Midfielder,,False,1.0,0.0,3.0,,,0.0,0.0,0.0,,3.0,,3.0,1.0,,,1.0,1.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1996-03-02,Nyíregyháza,Hungary
31076,B. Salamon,Bartosz,Salamon,33,Poland,194 cm,84 kg,False,https://media.api-sports.io/football/players/31076.png,24,Poland,https://media.api-sports.io/football/teams/24.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,1.0,1.0,86.0,,Defender,6.700000,False,0.0,1.0,2.0,1.0,,0.0,0.0,0.0,,33.0,,28.0,3.0,,2.0,5.0,4.0,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,1991-05-01,Poznań,Poland
31474,E. Kastrati,Elhan,Kastrati,27,Albania,189 cm,82 kg,False,https://media.api-sports.io/football/players/31474.png,778,Albania,https://media.api-sports.io/football/teams/778.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1997-02-02,Krumë,Albania
37155,O. Kökçü,Orkun,Kökçü,24,Türkiye,175 cm,70 kg,False,https://media.api-sports.io/football/players/37155.png,777,Türkiye,https://media.api-sports.io/football/teams/777.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,4.0,3.0,222.0,,Midfielder,6.650000,False,1.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,,119.0,4.0,23.0,3.0,1.0,1.0,24.0,8.0,3.0,1.0,,3.0,4.0,2.0,0.0,0.0,,,0.0,0.0,,2000-12-29,Haarlem,Netherlands
40534,B. Slisz,Bartosz Piotr,Slisz,25,Poland,180 cm,76 kg,False,https://media.api-sports.io/football/players/40534.png,24,Poland,https://media.api-sports.io/football/teams/24.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,2.0,1.0,110.0,,Midfielder,6.800000,False,1.0,1.0,2.0,,,0.0,0.0,0.0,,43.0,2.0,17.0,1.0,,2.0,10.0,6.0,,,,2.0,3.0,1.0,0.0,0.0,,,0.0,0.0,,1999-03-29,Rybnik,Poland
53704,I. Nedelcearu,Ionuț,Nedelcearu,28,Romania,190 cm,80 kg,False,https://media.api-sports.io/football/players/53704.png,774,Romania,https://media.api-sports.io/football/teams/774.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1996-04-25,București,Romania
61224,L. Lochoshvili,Luka,Lochoshvili,26,Georgia,191 cm,84 kg,False,https://media.api-sports.io/football/players/61224.png,1104,Georgia,https://media.api-sports.io/football/teams/1104.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,4.0,2.0,170.0,,Defender,6.600000,False,2.0,2.0,2.0,1.0,,0.0,0.0,0.0,,43.0,,8.0,4.0,,3.0,16.0,9.0,,,,3.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,1998-05-29,Tbilisi,Georgia
109887,D. Brekalo,David,Brekalo,26,Slovenia,188 cm,78 kg,False,https://media.api-sports.io/football/players/109887.png,1091,Slovenia,https://media.api-sports.io/football/teams/1091.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,2.0,0.0,0.0,,Defender,,False,2.0,0.0,4.0,,,0.0,0.0,0.0,,1.0,,1.0,,,,1.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1998-12-03,Ljubljana,Slovenia
270613,M. Mitaj,Mario,Mitaj,21,Albania,180 cm,72 kg,False,https://media.api-sports.io/football/players/270613.png,778,Albania,https://media.api-sports.io/football/teams/778.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,3.0,270.0,,Defender,6.866666,False,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,120.0,,35.0,8.0,,7.0,28.0,14.0,3.0,3.0,,3.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,2003-08-06,Athína,Greece
331832,António Silva,António João,Pereira de Albuquerque Tavares,21,Portugal,187 cm,82 kg,False,https://media.api-sports.io/football/players/331832.png,27,Portugal,https://media.api-sports.io/football/teams/27.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,2.0,1.0,73.0,,Defender,6.200000,False,1.0,1.0,4.0,1.0,,0.0,0.0,0.0,,64.0,1.0,28.0,1.0,,,5.0,4.0,,,,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,2003-10-30,Viseu,Portugal
130,Nélson Semedo,Nélson,Cabral Semedo,31,Portugal,177 cm,69 kg,False,https://media.api-sports.io/football/players/130.png,27,Portugal,https://media.api-sports.io/football/teams/27.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,5.0,0.0,95.0,,Defender,6.433333,False,5.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,,46.0,,11.0,3.0,,,12.0,4.0,3.0,1.0,,,2.0,0.0,0.0,0.0,,,0.0,0.0,,1993-11-16,Lisboa,Portugal
1125,R. Christie,Ryan,Christie,29,Scotland,178 cm,70 kg,False,https://media.api-sports.io/football/players/1125.png,1108,Scotland,https://media.api-sports.io/football/teams/1108.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,1.0,89.0,,Midfielder,6.250000,False,2.0,1.0,2.0,,,0.0,0.0,0.0,,18.0,,4.0,,,,18.0,9.0,2.0,1.0,,4.0,3.0,0.0,0.0,0.0,,,0.0,0.0,,1995-02-22,Inverness,Scotland
1590,José Sá,José Pedro,Malheiro de Sá,31,Portugal,192 cm,84 kg,False,https://media.api-sports.io/football/players/1590.png,27,Portugal,https://media.api-sports.io/football/teams/27.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1993-01-17,Braga,Portugal
2932,J. Pickford,Jordan Lee,Pickford,30,England,185 cm,82 kg,False,https://media.api-sports.io/football/players/2932.png,10,England,https://media.api-sports.io/football/teams/10.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,7.0,7.0,690.0,,Goalkeeper,7.042857,False,0.0,0.0,0.0,,,0.0,6.0,0.0,18.0,269.0,,27.0,,,1.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1994-03-07,Washington,England
2999,J. Bednarek,Jan Kacper,Bednarek,28,Poland,189 cm,84 kg,False,https://media.api-sports.io/football/players/2999.png,24,Poland,https://media.api-sports.io/football/teams/24.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,3.0,270.0,,Defender,6.833333,False,0.0,0.0,0.0,,,0.0,0.0,0.0,,93.0,,28.0,2.0,7.0,3.0,20.0,9.0,1.0,1.0,,4.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,1996-04-12,Słupca,Poland
8694,W. Faes,Wout Felix Lina,Faes,26,Belgium,187 cm,84 kg,False,https://media.api-sports.io/football/players/8694.png,1,Belgium,https://media.api-sports.io/football/teams/1.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,4.0,4.0,360.0,,Defender,6.975000,False,0.0,0.0,0.0,,,0.0,0.0,0.0,,288.0,,63.0,10.0,3.0,4.0,29.0,16.0,1.0,1.0,,2.0,4.0,1.0,0.0,0.0,,,0.0,0.0,,1998-04-03,Mol,Belgium
15870,M. Hermansen,Mads,Hermansen,24,Denmark,187 cm,81 kg,False,https://media.api-sports.io/football/players/15870.png,21,Denmark,https://media.api-sports.io/football/teams/21.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,2000-07-11,Odense,Denmark
15908,M. Damsgaard,Mikkel,Krogh Damsgaard,24,Denmark,180 cm,66 kg,False,https://media.api-sports.io/football/players/15908.png,21,Denmark,https://media.api-sports.io/football/teams/21.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,1.0,0.0,33.0,,Midfielder,6.900000,False,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,,13.0,,9.0,1.0,,1.0,4.0,2.0,1.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,2000-07-03,Jyllinge,Denmark
18943,J. Vestergaard,Jannik,Vestergaard,32,Denmark,199 cm,94 kg,False,https://media.api-sports.io/football/players/18943.png,21,Denmark,https://media.api-sports.io/football/teams/21.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,4.0,4.0,360.0,,Defender,7.000000,False,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,,266.0,,62.0,3.0,2.0,4.0,32.0,20.0,,,,3.0,4.0,1.0,0.0,0.0,,,0.0,0.0,,1992-08-03,Hvidovre,Denmark
19088,D. Henderson,Dean Bradley,Henderson,27,England,188 cm,85 kg,False,https://media.api-sports.io/football/players/19088.png,10,England,https://media.api-sports.io/football/teams/10.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1997-03-12,Whitehaven,England
19974,I. Toney,Ivan Benjamin Elijah,Toney,28,England,185 cm,88 kg,False,https://media.api-sports.io/football/players/19974.png,10,England,https://media.api-sports.io/football/teams/10.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,0.0,42.0,,Attacker,7.050000,False,3.0,0.0,7.0,1.0,,0.0,0.0,1.0,,15.0,1.0,8.0,1.0,,,13.0,9.0,,,,3.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,1996-03-16,Northampton,England
30407,C. Nørgaard,Christian,Thers Nørgaard,30,Denmark,187 cm,73 kg,False,https://media.api-sports.io/football/players/30407.png,21,Denmark,https://media.api-sports.io/football/teams/21.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,3.0,0.0,35.0,,Midfielder,6.566666,False,3.0,0.0,4.0,,,0.0,0.0,0.0,,39.0,1.0,11.0,1.0,,,8.0,3.0,,,,,2.0,1.0,0.0,0.0,,,0.0,0.0,,1994-03-10,København,Denmark
47315,Martín Zubimendi,Martín,Zubimendi Ibáñez,25,Spain,181 cm,74 kg,False,https://media.api-sports.io/football/players/47315.png,9,Spain,https://media.api-sports.io/football/teams/9.png,4,Euro Championship,World,https://media.api-sports.io/football/leagues/4.png,,2024,4.0,1.0,138.0,,Midfielder,6.900000,False,3.0,0.0,6.0,,,0.0,0.0,0.0,,116.0,1.0,27.0,8.0,1.0,,18.0,11.0,1.0,1.0,,1.0,4.0,0.0,0.0,0.0,,,0.0,0.0,,1999-02-02,San Sebastián,Spain
