id,name,firstname,lastname,age,nationality,height,weight,injured,photo,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,birth_date,birth_place,birth_country
20589,B. Mbeumo,Bryan Tetsadong Marceau,Mbeumo,25,Cameroon,173 cm,64 kg,False,https://media.api-sports.io/football/players/20589.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,25.0,22.0,1960.0,,Midfielder,7.264000,False,3.0,4.0,3.0,42.0,20.0,9.0,0.0,6.0,,650.0,32.0,19.0,15.0,2.0,7.0,266.0,106.0,68.0,26.0,,42.0,22.0,2.0,0.0,0.0,,,3.0,0.0,,1999-08-07,Avallon,France
20649,Y. Wissa,Yoane,Wissa Bileko,28,Congo DR,176 cm,74 kg,False,https://media.api-sports.io/football/players/20649.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,34.0,29.0,2509.0,,Midfielder,7.085294,False,5.0,20.0,5.0,52.0,26.0,12.0,0.0,3.0,,440.0,30.0,9.0,28.0,3.0,9.0,278.0,137.0,43.0,20.0,,51.0,38.0,7.0,0.0,0.0,,,0.0,0.0,,1996-09-03,Épinay-sous-Sénart,France
30407,C. Nørgaard,Christian,Thers Nørgaard,30,Denmark,187 cm,73 kg,False,https://media.api-sports.io/football/players/30407.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,31.0,30.0,2513.0,,Midfielder,7.038709,False,1.0,10.0,1.0,23.0,7.0,2.0,0.0,1.0,,1441.0,24.0,37.0,81.0,6.0,54.0,318.0,159.0,10.0,6.0,,32.0,41.0,8.0,0.0,0.0,,,0.0,0.0,,1994-03-10,København,Denmark
47438,M. Jensen,Mathias,Jensen,28,Denmark,180 cm,72 kg,False,https://media.api-sports.io/football/players/47438.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,32.0,27.0,2220.0,,Midfielder,6.934375,False,5.0,22.0,5.0,11.0,7.0,3.0,0.0,3.0,,972.0,41.0,23.0,54.0,6.0,23.0,244.0,96.0,41.0,18.0,,19.0,28.0,5.0,0.0,0.0,,,0.0,0.0,,1996-01-01,Jerslev,Denmark
106725,K. Lewis-Potter,Keane William,Lewis-Potter,23,England,170 cm,67 kg,False,https://media.api-sports.io/football/players/106725.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,30.0,15.0,1440.0,,Attacker,6.644827,False,15.0,13.0,18.0,33.0,22.0,3.0,0.0,1.0,,358.0,13.0,9.0,17.0,2.0,7.0,161.0,71.0,54.0,21.0,,18.0,9.0,0.0,0.0,0.0,,,0.0,0.0,,2001-02-22,Hull,England
148270,O. Zych,Oliwier,Zych,20,Poland,193 cm,,False,https://media.api-sports.io/football/players/148270.png,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,2004-06-28,Gdańsk,Poland
178077,K. Schade,Kevin,Schade,23,Germany,183 cm,74 kg,False,https://media.api-sports.io/football/players/178077.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,11.0,3.0,330.0,,Midfielder,6.618181,False,8.0,3.0,8.0,7.0,4.0,2.0,0.0,1.0,,88.0,4.0,6.0,3.0,,1.0,72.0,28.0,12.0,2.0,,6.0,10.0,0.0,0.0,0.0,,,0.0,0.0,,2001-11-27,Potsdam,Germany
263538,Y. Yarmoliuk,Yehor,Yarmoliuk,20,Ukraine,180 cm,72 kg,False,https://media.api-sports.io/football/players/263538.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,27.0,6.0,674.0,,Midfielder,6.642307,False,21.0,6.0,32.0,8.0,5.0,0.0,0.0,0.0,,282.0,3.0,8.0,17.0,4.0,6.0,96.0,49.0,24.0,17.0,,6.0,12.0,2.0,0.0,0.0,,,0.0,0.0,,2004-03-01,Verkhniodniprovsk,Ukraine
356237,Kim Ji-Soo,Ji-Soo,Kim,20,Korea Republic,192 cm,83 kg,False,https://media.api-sports.io/football/players/356237.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2004-12-24,Bucheon,Korea Republic
430734,Y. Konak,Yunus Emre,Konak,18,Türkiye,181 cm,,False,https://media.api-sports.io/football/players/430734.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2006-01-10,Batman,Türkiye
83,A. Danjuma,Arnaut,Danjuma Adam Groeneveld,27,Netherlands,178 cm,74 kg,False,https://media.api-sports.io/football/players/83.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,14.0,5.0,589.0,,Attacker,6.657142,False,9.0,3.0,23.0,17.0,9.0,1.0,0.0,,,140.0,6.0,7.0,6.0,,3.0,53.0,22.0,19.0,8.0,,5.0,6.0,0.0,0.0,0.0,,,0.0,0.0,,1997-01-31,Lagos,Nigeria
946,K. Mbabu,Melingo Kevin,Mbabu,29,Switzerland,184 cm,83 kg,False,https://media.api-sports.io/football/players/946.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1995-04-19,Chêne-Bougeries,Switzerland
1934,S. Berge,Sander Gard,Bolin Berge,26,Norway,195 cm,96 kg,False,https://media.api-sports.io/football/players/1934.png,44,Burnley,https://media.api-sports.io/football/teams/44.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,37.0,34.0,3008.0,,Midfielder,6.924324,False,3.0,5.0,3.0,17.0,3.0,1.0,0.0,2.0,,1547.0,29.0,37.0,76.0,20.0,23.0,329.0,179.0,36.0,20.0,,19.0,40.0,9.0,1.0,0.0,,,0.0,0.0,,1998-02-14,Bærum,Norway
2726,K. Zouma,Kurt Happy,Zouma,30,France,190 cm,96 kg,False,https://media.api-sports.io/football/players/2726.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,33.0,32.0,2840.0,,Defender,6.715151,False,1.0,3.0,2.0,12.0,7.0,3.0,0.0,0.0,,1143.0,4.0,29.0,23.0,28.0,29.0,165.0,89.0,3.0,2.0,,6.0,24.0,3.0,0.0,0.0,,,0.0,0.0,,1994-10-27,Lyon,France
19565,J. Weir,Jensen Guy,Weir,22,England,186 cm,74 kg,False,https://media.api-sports.io/football/players/19565.png,51,Brighton,https://media.api-sports.io/football/teams/51.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2002-01-31,Warrington,England
20069,B. Crellin,William Francis,Crellin,24,England,185 cm,60 kg,False,https://media.api-sports.io/football/players/20069.png,45,Everton,https://media.api-sports.io/football/teams/45.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,2000-06-30,Blackpool,England
21694,N. Aguerd,Nayef,Aguerd,28,Morocco,190 cm,76 kg,False,https://media.api-sports.io/football/players/21694.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,21.0,21.0,1859.0,,Defender,6.828571,False,0.0,1.0,3.0,11.0,4.0,1.0,0.0,,,1164.0,4.0,44.0,26.0,24.0,17.0,135.0,83.0,5.0,3.0,,6.0,10.0,2.0,1.0,0.0,,,0.0,0.0,,1996-03-30,Kénitra,Morocco
44922,A. Campbell,Allan,Campbell,26,Scotland,174 cm,73 kg,False,https://media.api-sports.io/football/players/44922.png,1359,Luton,https://media.api-sports.io/football/teams/1359.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1998-07-04,Glasgow,Scotland
130416,G. Kilkenny,Gavin,Kilkenny,24,Republic of Ireland,170 cm,,False,https://media.api-sports.io/football/players/130416.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2000-02-01,Dublin,Republic of Ireland
138906,J. White,Joe Peter,White,22,England,186 cm,70 kg,False,https://media.api-sports.io/football/players/138906.png,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,4.0,0.0,9.0,,Midfielder,6.450000,False,4.0,0.0,14.0,,,0.0,0.0,,,12.0,,3.0,1.0,,,5.0,1.0,,,,,2.0,1.0,0.0,0.0,,,0.0,0.0,,2002-10-01,Carlisle,England
144709,J. Anang,Joseph,Tetteh Anang,24,England,190 cm,72 kg,False,https://media.api-sports.io/football/players/144709.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,2000-06-08,Teshie,Ghana
191971,J. Stansfield,Jay,Stansfield,22,England,,,False,https://media.api-sports.io/football/players/191971.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2002-11-24,,England
195962,Chiquinho,Francisco Jorge,Tavares Oliveira,24,Portugal,179 cm,73 kg,False,https://media.api-sports.io/football/players/195962.png,39,Wolves,https://media.api-sports.io/football/teams/39.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2000-02-05,,Portugal
200233,L. Kavanagh,Leigh Robert,Kavanagh,21,Republic of Ireland,,,False,https://media.api-sports.io/football/players/200233.png,51,Brighton,https://media.api-sports.io/football/teams/51.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2003-12-27,,Republic of Ireland
282254,O. Offiah,Odeluga Joshua,Offiah,22,England,187 cm,77 kg,False,https://media.api-sports.io/football/players/282254.png,51,Brighton,https://media.api-sports.io/football/teams/51.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,6.600000,False,0.0,0.0,0.0,,,0.0,0.0,,,67.0,,13.0,1.0,,1.0,12.0,8.0,5.0,4.0,,2.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,2002-10-26,London Borough of Camden,England
284531,B. Jackson,Benjamin Harvey,Jackson,21,England,190 cm,78 kg,False,https://media.api-sports.io/football/players/284531.png,51,Brighton,https://media.api-sports.io/football/teams/51.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2003-09-03,,England
311334,F. Buonanotte,Facundo Valentín,Buonanotte,20,Argentina,174 cm,66 kg,False,https://media.api-sports.io/football/players/311334.png,51,Brighton,https://media.api-sports.io/football/teams/51.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,27.0,17.0,1367.0,,Midfielder,6.688888,False,10.0,16.0,16.0,14.0,9.0,3.0,0.0,1.0,,469.0,18.0,14.0,42.0,3.0,8.0,246.0,107.0,46.0,18.0,,41.0,34.0,7.0,0.0,0.0,,,0.0,0.0,,2004-12-23,,Argentina
331009,C. Sayers,Charlie,Sayers,20,England,,,False,https://media.api-sports.io/football/players/331009.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2004-03-29,,England
334725,D. Sadi,Dominic,Wadi Sadi,21,England,174 cm,65 kg,False,https://media.api-sports.io/football/players/334725.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,1.0,0.0,0.0,,Midfielder,,False,1.0,0.0,5.0,,,0.0,0.0,,,1.0,,,,,,1.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2003-09-02,,England
406508,A. Piesold,Axel,Piesold,19,England,,,False,https://media.api-sports.io/football/players/406508.png,1359,Luton,https://media.api-sports.io/football/teams/1359.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2005-03-31,,England
191337,T. Crama,Tristan,Crama,23,France,192 cm,78 kg,False,https://media.api-sports.io/football/players/191337.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2001-11-08,Béziers,France
201373,S. Curtis,Sam,Curtis,19,Republic of Ireland,,,False,https://media.api-sports.io/football/players/201373.png,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,1.0,0.0,27.0,,Defender,6.300000,False,1.0,0.0,9.0,,,0.0,0.0,,,7.0,,4.0,1.0,,,3.0,1.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2005-12-01,,Republic of Ireland
284060,L. Laing,Levi Alexander,Laing,21,England,,,False,https://media.api-sports.io/football/players/284060.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2003-04-12,,England
284323,C. Savage,Charlie William Henry,Savage,21,Wales,182 cm,74 kg,False,https://media.api-sports.io/football/players/284323.png,33,Manchester United,https://media.api-sports.io/football/teams/33.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2003-05-02,Leicester,Wales
284390,J. Wright,James,Wright,20,England,188 cm,,False,https://media.api-sports.io/football/players/284390.png,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,2004-12-02,,England
284549,J. Whitworth,Joseph Charles,Whitworth,20,England,179 cm,,False,https://media.api-sports.io/football/players/284549.png,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,2004-02-29,,England
288118,L. Orford,Lewis,Orford,18,England,,,False,https://media.api-sports.io/football/players/288118.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2006-02-18,,England
288279,Luizão,Luiz Gustavo,Oliveira da Silva,22,Brazil,187 cm,80 kg,False,https://media.api-sports.io/football/players/288279.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2002-03-08,,Brazil
293168,M. Alleyne,Max,Alleyne,19,England,,,False,https://media.api-sports.io/football/players/293168.png,50,Manchester City,https://media.api-sports.io/football/teams/50.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2005-07-21,,England
297635,D. Tanton,Devan,Austin Tanton Pedraza,20,Colombia,176 cm,74 kg,False,https://media.api-sports.io/football/players/297635.png,36,Fulham,https://media.api-sports.io/football/teams/36.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2004-01-03,,USA
305735,J. Duffus,Joshua James,Leslie Duffus,20,England,,,False,https://media.api-sports.io/football/players/305735.png,51,Brighton,https://media.api-sports.io/football/teams/51.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2004-12-15,,England
311817,A. Dorrington,Alfie Terry Charlie,Dorrington,19,England,,,False,https://media.api-sports.io/football/players/311817.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,10.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2005-04-20,,England
