id,name,firstname,lastname,age,nationality,height,weight,injured,photo,logo,country,flag,season,appearences,lineups,minutes,number,position,rating,captain,in,out,bench,total,on,conceded,assists,saves,key,accuracy,blocks,interceptions,won,attempts,success,past,drawn,committed,yellow,yellowred,red,commited,scored,missed,saved,birth_date,birth_place,birth_country
140,La Liga,Jorge,Sáenz de Miera Colmeiro,27,Spain,192 cm,75 kg,False,https://media.api-sports.io/football/players/47080.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,1996-11-17,Santa Cruz de Tenerife,Spain
140,La Liga,Miquel,Llabrés Alemany,23,Spain,,,False,https://media.api-sports.io/football/players/170541.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01-28,,Spain
140,La Liga,Joel,del Pino Lorenzo Gil,26,Spain,,,False,https://media.api-sports.io/football/players/182496.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,1997-11-22,Las Palmas de Gran Canaria,Spain
140,La Liga,Claudio,Mendes Vicente,23,Spain,186 cm,80 kg,False,https://media.api-sports.io/football/players/182515.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,2000-12-08,Arrecife,Spain
140,La Liga,Juan,Artola Canales,23,Spain,176 cm,72 kg,False,https://media.api-sports.io/football/players/182588.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-07,Bilbao,Spain
140,La Liga,Alex,Petxarroman Eizaguirre,26,Spain,179 cm,67 kg,False,https://media.api-sports.io/football/players/182627.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,1997-02-06,San Sebastián,Spain
140,La Liga,Francisco,Mwepu,23,Zambia,178 cm,70 kg,False,https://media.api-sports.io/football/players/276995.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,2000-02-29,Chambishi,Zambia
140,La Liga,Yoel,Ramírez Sesma,21,Spain,184 cm,,False,https://media.api-sports.io/football/players/289788.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,2002-02-05,Mallén,Spain
140,La Liga,Félix,Martí Garreta,19,Spain,,,False,https://media.api-sports.io/football/players/347886.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,2004-04-21,Palau-solità i Plegamans,Spain
140,La Liga,Daniel,Rodríguez Crespo,18,Spain,,,False,https://media.api-sports.io/football/players/371912.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-09,,Spain
140,La Liga,Éder Gabriel,Militão Pinheiro,26,Brazil,186 cm,78 kg,False,https://media.api-sports.io/football/players/372.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,10.0,6.0,495.0,,Defender,6.862500,False,4.0,3.0,4.0,46.0,2.0,0.0,0.0,,,32.0,3.0,5.0,,,,,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,,1998-01-18,Sertãozinho,Brazil
140,La Liga,David,Olatukunbo Alaba,32,Austria,180 cm,78 kg,False,https://media.api-sports.io/football/players/505.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,14.0,14.0,1156.0,,Defender,7.135714,False,0.0,2.0,1.0,42.0,4.0,0.0,1.0,,10.0,57.0,7.0,16.0,,,,,,4.0,2.0,0.0,0.0,,0.0,0.0,,1992-06-24,Wien,Austria
140,La Liga,Ferland Sinna,Mendy,29,France,180 cm,73 kg,False,https://media.api-sports.io/football/players/653.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,23.0,21.0,1726.0,,Defender,6.891304,False,2.0,9.0,7.0,101.0,2.0,0.0,0.0,,11.0,46.0,2.0,13.0,,26.0,13.0,,15.0,17.0,5.0,0.0,0.0,,0.0,0.0,,1995-06-08,Meulan-En-Yvelines,France
140,La Liga,Thibaut Nicolas Marc,Courtois,32,Belgium,200 cm,96 kg,False,https://media.api-sports.io/football/players/730.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,4.0,4.0,333.0,,Goalkeeper,8.050000,False,0.0,1.0,1.0,3.0,,0.0,0.0,16.0,1.0,22.0,,,,,,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1992-05-11,Bree,Belgium
140,La Liga,Daniel,Carvajal Ramos,32,Spain,173 cm,73 kg,False,https://media.api-sports.io/football/players/733.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,28.0,25.0,2176.0,,Defender,7.218518,False,3.0,7.0,8.0,185.0,10.0,0.0,3.0,,22.0,41.0,9.0,22.0,,20.0,9.0,,19.0,23.0,4.0,1.0,0.0,,0.0,0.0,,1992-01-11,Leganés,Spain
140,La Liga,Francisco José,García Torres,25,Spain,167 cm,69 kg,False,https://media.api-sports.io/football/players/736.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,25.0,15.0,1395.0,,Defender,6.933333,False,10.0,6.0,23.0,117.0,1.0,0.0,5.0,,16.0,28.0,3.0,19.0,,17.0,8.0,,15.0,10.0,2.0,0.0,0.0,,0.0,0.0,,1999-08-14,Bolaños de Calatrava,Spain
140,La Liga,Jesús,Vallejo Lázaro,27,Spain,184 cm,79 kg,False,https://media.api-sports.io/football/players/741.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,3.0,1.0,106.0,,Defender,6.400000,False,2.0,0.0,3.0,8.0,,0.0,,,,37.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1997-01-05,Zaragoza,Spain
140,La Liga,Francisco Román,Alarcón Suárez,32,Spain,176 cm,79 kg,False,https://media.api-sports.io/football/players/745.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,29.0,28.0,2340.0,,Midfielder,7.534482,False,1.0,14.0,1.0,423.0,26.0,0.0,5.0,,81.0,39.0,1.0,10.0,,128.0,76.0,,79.0,31.0,10.0,0.0,0.0,,2.0,0.0,,1992-04-21,Benalmádena,Spain
140,La Liga,Pablo,Fornals Malla,28,Spain,178 cm,67 kg,False,https://media.api-sports.io/football/players/1697.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,15.0,14.0,1155.0,,Midfielder,7.173333,False,1.0,8.0,1.0,118.0,6.0,0.0,2.0,,23.0,31.0,,22.0,,25.0,11.0,,14.0,13.0,2.0,0.0,0.0,,0.0,0.0,,1996-02-22,Castellón de la Plana,Spain
140,La Liga,Antonio,Rüdiger,31,Germany,190 cm,85 kg,False,https://media.api-sports.io/football/players/2285.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,33.0,30.0,2708.0,,Defender,6.939393,False,3.0,2.0,4.0,137.0,2.0,0.0,0.0,,5.0,49.0,20.0,11.0,,3.0,1.0,,5.0,26.0,7.0,0.0,0.0,,0.0,0.0,,1993-03-03,Berlin,Germany
140,La Liga,Cédric,Bakambu,33,Congo DR,182 cm,73 kg,False,https://media.api-sports.io/football/players/3033.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,4.0,2.0,194.0,,Attacker,6.600000,False,2.0,2.0,2.0,25.0,1.0,0.0,,,3.0,6.0,,,,3.0,1.0,,3.0,4.0,1.0,0.0,0.0,,0.0,0.0,,1991-04-11,Ivry-sur-Seine,France
140,La Liga,Juan Miguel,Jiménez López,31,Spain,172 cm,69 kg,False,https://media.api-sports.io/football/players/47320.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,16.0,9.0,872.0,,Attacker,6.743750,False,7.0,6.0,7.0,122.0,7.0,0.0,1.0,,11.0,11.0,,6.0,,22.0,9.0,,11.0,24.0,3.0,0.0,0.0,,0.0,0.0,,1993-05-20,Coín,Spain
140,La Liga,Marc,Roca Junqué,28,Spain,184 cm,77 kg,False,https://media.api-sports.io/football/players/47341.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,26.0,24.0,1988.0,,Midfielder,7.026923,False,2.0,10.0,8.0,215.0,7.0,0.0,2.0,,19.0,38.0,6.0,17.0,,20.0,11.0,,23.0,48.0,5.0,0.0,0.0,,0.0,0.0,,1996-11-26,Vilafranca del Penedès,Spain
140,La Liga,Andrii,Lunin,25,Ukraine,191 cm,80 kg,False,https://media.api-sports.io/football/players/47400.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,21.0,21.0,1890.0,,Goalkeeper,7.152380,False,0.0,0.0,17.0,12.0,,17.0,0.0,48.0,1.0,23.0,,,,,,,3.0,,2.0,0.0,0.0,,0.0,0.0,1.0,1999-02-11,Krasnohrad,Ukraine
140,La Liga,Luis Ezequiel,Ávila,30,Argentina,172 cm,81 kg,False,https://media.api-sports.io/football/players/47579.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,6.0,4.0,301.0,,Attacker,6.894117,False,2.0,4.0,2.0,85.0,6.0,0.0,3.0,,21.0,11.0,,5.0,,15.0,5.0,,20.0,8.0,3.0,1.0,0.0,,0.0,0.0,,1994-02-06,Rosario,Argentina
140,La Liga,João Lucas,de Souza Cardoso,23,USA,185 cm,78 kg,False,https://media.api-sports.io/football/players/133185.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,17.0,15.0,1332.0,,Midfielder,7.123529,False,2.0,6.0,4.0,194.0,3.0,0.0,2.0,,8.0,31.0,5.0,32.0,,19.0,11.0,,19.0,21.0,3.0,0.0,0.0,,0.0,0.0,,2001-09-20,,USA
140,La Liga,Abdessamad,Ezzalzouli,23,Morocco,177 cm,73 kg,False,https://media.api-sports.io/football/players/181421.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,26.0,6.0,850.0,,Attacker,6.750000,False,20.0,5.0,24.0,15.0,1.0,0.0,,,2.0,9.0,,,,4.0,2.0,,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,,2001-12-17,Beni Melal,Morocco
140,La Liga,Rodrigo,Sánchez Rodríguez,24,Spain,168 cm,62 kg,False,https://media.api-sports.io/football/players/185477.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,29.0,9.0,1038.0,,Midfielder,6.713793,False,20.0,7.0,28.0,140.0,5.0,0.0,0.0,,15.0,14.0,,8.0,,48.0,24.0,,29.0,6.0,0.0,0.0,0.0,,0.0,0.0,,2000-05-16,Talayuela,Spain
140,La Liga,Sergi,Altimira Clavell,23,Spain,188 cm,80 kg,False,https://media.api-sports.io/football/players/286084.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,14.0,6.0,563.0,,Midfielder,6.691666,False,8.0,4.0,29.0,69.0,2.0,0.0,0.0,,4.0,20.0,1.0,9.0,,11.0,6.0,,8.0,8.0,1.0,0.0,0.0,,0.0,0.0,,2001-08-25,Cardedeu,Spain
140,La Liga,Vitor Hugo,Roque Ferreira,19,Brazil,174 cm,78 kg,False,https://media.api-sports.io/football/players/340279.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,14.0,2.0,319.0,,Attacker,6.485714,False,12.0,2.0,17.0,59.0,6.0,0.0,0.0,,1.0,4.0,,,,13.0,4.0,,11.0,13.0,3.0,1.0,0.0,,0.0,0.0,,2005-02-28,,Brazil
140,La Liga,Juan,Miranda González,24,Spain,185 cm,76 kg,False,https://media.api-sports.io/football/players/134.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,25.0,21.0,1862.0,,Defender,7.028000,False,4.0,8.0,14.0,179.0,6.0,0.0,1.0,,24.0,30.0,6.0,19.0,,15.0,7.0,,34.0,21.0,8.0,0.0,0.0,,0.0,0.0,,2000-01-19,Olivares,Spain
140,La Liga,Sergi,Roberto Carnicer,32,Spain,178 cm,68 kg,False,https://media.api-sports.io/football/players/137.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,14.0,10.0,863.0,,Defender,7.042857,False,4.0,7.0,18.0,70.0,4.0,0.0,2.0,,9.0,40.0,2.0,8.0,,4.0,3.0,,7.0,8.0,4.0,0.0,0.0,,0.0,0.0,,1992-02-07,Reus,Spain
140,La Liga,Alberto,Moreno Pérez,32,Spain,171 cm,65 kg,False,https://media.api-sports.io/football/players/288.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,27.0,17.0,1488.0,,Defender,6.755555,False,10.0,13.0,13.0,124.0,5.0,0.0,2.0,,16.0,18.0,2.0,22.0,,9.0,5.0,,14.0,24.0,3.0,2.0,0.0,,0.0,0.0,,1992-07-05,Sevilla,Spain
140,La Liga,José Manuel,Reina Páez,42,Spain,188 cm,92 kg,False,https://media.api-sports.io/football/players/1624.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,2.0,2.0,180.0,,Goalkeeper,7.200000,False,0.0,0.0,32.0,1.0,,2.0,0.0,7.0,,22.0,,,,,,,,,2.0,0.0,1.0,,0.0,0.0,0.0,1982-08-31,Madrid,Spain
140,La Liga,Nemanja,Radonjić,28,Serbia,185 cm,78 kg,False,https://media.api-sports.io/football/players/1920.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,11.0,4.0,350.0,,Attacker,6.827272,False,7.0,4.0,11.0,54.0,7.0,0.0,0.0,,7.0,7.0,,3.0,,32.0,21.0,,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1996-02-15,Niš,Serbia
140,La Liga,Famara,Diédhiou,32,Senegal,192 cm,80 kg,False,https://media.api-sports.io/football/players/19278.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,8.0,0.0,82.0,,Attacker,6.712500,False,8.0,0.0,16.0,35.0,3.0,0.0,1.0,,1.0,2.0,,,,5.0,4.0,,3.0,6.0,1.0,0.0,0.0,,0.0,0.0,,1992-12-15,Saint-Louis,Senegal
140,La Liga,Andrés,Martín García,25,Spain,177 cm,64 kg,False,https://media.api-sports.io/football/players/47209.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1999-07-11,Aguadulce,Spain
140,La Liga,Damián Nicolás,Suárez Suárez,36,Uruguay,172 cm,61 kg,False,https://media.api-sports.io/football/players/47257.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,16.0,15.0,1375.0,,Defender,6.675000,False,1.0,6.0,3.0,135.0,1.0,0.0,2.0,,17.0,21.0,3.0,10.0,,19.0,9.0,,12.0,24.0,7.0,0.0,1.0,,0.0,0.0,,1988-04-27,Montevideo,Uruguay
140,La Liga,Matteo,Gabbia,25,Italy,185 cm,78 kg,False,https://media.api-sports.io/football/players/56473.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,7.0,6.0,479.0,,Defender,6.885714,False,1.0,3.0,9.0,47.0,,0.0,,,1.0,38.0,2.0,7.0,,,,,3.0,9.0,2.0,0.0,0.0,,0.0,0.0,,1999-10-21,Fagnano Olona,Italy
140,La Liga,Saúl Basilio,Coco-Bassey Oubiña,25,Equatorial Guinea,187 cm,86 kg,False,https://media.api-sports.io/football/players/122468.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,30.0,26.0,2293.0,,Defender,6.662068,False,4.0,1.0,7.0,191.0,4.0,0.0,0.0,,1.0,41.0,15.0,20.0,,6.0,3.0,,24.0,19.0,6.0,0.0,1.0,,0.0,0.0,,1999-02-09,Lanzarote,Spain
140,La Liga,Xavier,Sintes Egea,23,Spain,189 cm,77 kg,False,https://media.api-sports.io/football/players/162531.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,2001-08-05,Menorca,Spain
140,La Liga,Theo,Zidane Fernández,22,France,196 cm,74 kg,False,https://media.api-sports.io/football/players/162547.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,2002-05-18,Marseille,France
140,La Liga,Unai,Vencedor Paris,24,Spain,176 cm,71 kg,False,https://media.api-sports.io/football/players/182639.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,2000-11-15,Bilbao,Spain
140,La Liga,Jon,Karrikaburu Jaimerena,22,Spain,183 cm,,False,https://media.api-sports.io/football/players/183748.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,2.0,0.0,14.0,,Attacker,6.200000,False,2.0,0.0,15.0,1.0,,0.0,,,,2.0,,,,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,2002-09-19,Elizondo,Spain
140,La Liga,Rafael,Marín Zamora,22,Spain,191 cm,,False,https://media.api-sports.io/football/players/237066.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,33.0,27.0,2437.0,,Defender,6.838709,False,6.0,1.0,9.0,192.0,3.0,0.0,0.0,,5.0,27.0,21.0,33.0,,4.0,3.0,,16.0,28.0,6.0,0.0,0.0,,0.0,0.0,,2002-05-19,Guadajoz,Spain
140,La Liga,Lázaro Vinícius,Marques,22,Brazil,180 cm,67 kg,False,https://media.api-sports.io/football/players/237103.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,14.0,2.0,275.0,,Attacker,6.500000,False,12.0,2.0,21.0,54.0,4.0,0.0,,,6.0,4.0,,1.0,,15.0,5.0,,7.0,3.0,0.0,0.0,0.0,,0.0,0.0,,2002-03-12,Belo Horizonte,Brazil
140,La Liga,Luiz Henrique André,Rosa da Silva,23,Brazil,181 cm,77 kg,False,https://media.api-sports.io/football/players/265785.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,14.0,6.0,612.0,,Attacker,6.985714,False,8.0,4.0,10.0,126.0,4.0,0.0,3.0,,11.0,9.0,,5.0,,39.0,26.0,,15.0,7.0,1.0,0.0,0.0,,0.0,0.0,,2001-01-02,Petrópolis,Brazil
140,La Liga,Máximo,Perrone,21,Argentina,177 cm,68 kg,False,https://media.api-sports.io/football/players/288699.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,29.0,20.0,1630.0,,Midfielder,6.710344,False,9.0,15.0,13.0,173.0,3.0,0.0,0.0,,9.0,40.0,4.0,24.0,,22.0,11.0,,16.0,27.0,6.0,0.0,0.0,,0.0,0.0,,2003-01-07,Buenos Aires,Argentina
140,La Liga,Stefan,Leković,20,Serbia,,,False,https://media.api-sports.io/football/players/340726.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,1.0,0.0,28.0,,Defender,6.200000,False,1.0,0.0,4.0,,,0.0,,,,12.0,1.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,2004-01-09,,Serbia
140,La Liga,Marcos,Peña Ocaña,19,Spain,154 cm,42 kg,False,https://media.api-sports.io/football/players/418944.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,7.0,4.0,438.0,,Midfielder,6.814285,False,3.0,1.0,8.0,48.0,1.0,0.0,,,1.0,26.0,3.0,13.0,,1.0,,,4.0,8.0,3.0,0.0,0.0,,0.0,0.0,,2005-01-22,Almería,Spain
140,La Liga,Óliver,Torres Muñoz,30,Spain,178 cm,70 kg,False,https://media.api-sports.io/football/players/385.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,27.0,18.0,1621.0,,Midfielder,6.800000,False,9.0,15.0,12.0,205.0,3.0,0.0,1.0,,22.0,25.0,4.0,6.0,,23.0,11.0,,23.0,26.0,3.0,0.0,0.0,,0.0,0.0,,1994-11-10,Navalmoral de la Mata,Spain
140,La Liga,Jesús Manuel,Corona Ruíz,31,Mexico,173 cm,59 kg,False,https://media.api-sports.io/football/players/389.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,2.0,0.0,15.0,,Attacker,6.700000,False,2.0,0.0,3.0,2.0,,0.0,,,,4.0,,1.0,,1.0,1.0,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1993-01-06,Hermosillo,Mexico
140,La Liga,Bertrand Isidore,Traoré,29,Burkina Faso,181 cm,73 kg,False,https://media.api-sports.io/football/players/671.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,11.0,6.0,567.0,,Attacker,6.918181,False,5.0,5.0,7.0,76.0,7.0,0.0,0.0,,6.0,14.0,,1.0,,27.0,8.0,,21.0,7.0,4.0,0.0,0.0,,0.0,0.0,,1995-09-06,Bobo-Dioulasso,Burkina Faso
140,La Liga,Marcos Javier,Acuña,33,Argentina,172 cm,76 kg,False,https://media.api-sports.io/football/players/1493.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,21.0,18.0,1302.0,,Defender,6.909523,False,3.0,13.0,5.0,131.0,4.0,0.0,2.0,,24.0,24.0,2.0,4.0,,18.0,10.0,,17.0,18.0,7.0,0.0,0.0,,0.0,0.0,,1991-10-28,Zapala,Argentina
140,La Liga,José Andrés,Guardado Hernández,38,Mexico,169 cm,60 kg,False,https://media.api-sports.io/football/players/1573.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,12.0,4.0,442.0,,Midfielder,6.800000,False,8.0,3.0,14.0,58.0,,0.0,,,5.0,20.0,2.0,6.0,,7.0,6.0,,3.0,10.0,2.0,0.0,0.0,,0.0,0.0,,1986-09-28,Guadalajara,Mexico
140,La Liga,Germán Alejo,Pezzella,33,Argentina,187 cm,82 kg,False,https://media.api-sports.io/football/players/2469.png,https://media.api-sports.io/football/leagues/140.png,Spain,https://media.api-sports.io/flags/es.svg,2023,32.0,32.0,2771.0,,Defender,6.978125,False,0.0,4.0,1.0,216.0,5.0,0.0,,,4.0,39.0,18.0,32.0,,6.0,3.0,,13.0,22.0,7.0,0.0,0.0,,0.0,0.0,,1991-06-27,Bahía Blanca,Argentina
